,Name,Bonus,Games,Wins,MVP,First_blood,Last_word_3,Last_word_2,Citizen_games,Citizen_wins,Mafia_games,Mafia_wins,Sheriff_games,Sheriff_wins,Don_games,Don_wins
13,Дор,0.5153435623749167,0.4860557768924303,0.43283582089552236,0.07692307692307693,0.2,0.0,0.21428571428571427,0.4025974025974026,0.3076923076923077,0.47368421052631576,0.5666666666666667,0.5714285714285714,0.2916666666666667,0.4666666666666667,0.47619047619047616
14,Хохольчик,0.3585723815877252,0.4103585657370518,0.3283582089552239,0.0,0.34285714285714286,0.0,0.14285714285714285,0.3961038961038961,0.3076923076923077,0.38596491228070173,0.26666666666666666,0.2857142857142857,0.16666666666666666,0.36666666666666664,0.38095238095238093
15,Trevery,0.32855236824549694,0.21115537848605578,0.17164179104477612,0.038461538461538464,0.17142857142857143,0.0,0.21428571428571427,0.2077922077922078,0.1794871794871795,0.21052631578947367,0.2,0.2,0.08333333333333333,0.1,0.047619047619047616
16,Setti,0.3385590393595731,0.3705179282868526,0.3582089552238806,0.038461538461538464,0.22857142857142856,0.0,0.0,0.38311688311688313,0.34615384615384615,0.2807017543859649,0.43333333333333335,0.3142857142857143,0.125,0.26666666666666666,0.23809523809523808
17,Lynch,0.40193462308205474,0.545816733067729,0.417910447761194,0.15384615384615385,0.34285714285714286,0.125,0.21428571428571427,0.5194805194805194,0.3076923076923077,0.5614035087719298,0.6333333333333333,0.2857142857142857,0.16666666666666666,0.5333333333333333,0.42857142857142855
18,Лача,0.5186791194129421,0.4262948207171315,0.44029850746268656,0.07692307692307693,0.3142857142857143,0.125,0.42857142857142855,0.42857142857142855,0.3974358974358974,0.40350877192982454,0.5,0.2857142857142857,0.2916666666666667,0.3,0.2857142857142857
19,Сарказм,0.385256837891928,0.199203187250996,0.19402985074626866,0.19230769230769232,0.2857142857142857,0.125,0.35714285714285715,0.18181818181818182,0.19230769230769232,0.19298245614035087,0.1,0.22857142857142856,0.16666666666666666,0.13333333333333333,0.19047619047619047
20,Абрам,0.4319546364242829,0.4103585657370518,0.34328358208955223,0.038461538461538464,0.2571428571428571,0.0,0.35714285714285715,0.35064935064935066,0.32051282051282054,0.47368421052631576,0.3333333333333333,0.2857142857142857,0.125,0.43333333333333335,0.38095238095238093
21,Ятна,0.24849899933288863,0.18725099601593626,0.17164179104477612,0.038461538461538464,0.11428571428571428,0.0,0.14285714285714285,0.19480519480519481,0.21794871794871795,0.14035087719298245,0.06666666666666667,0.2,0.125,0.1,0.047619047619047616
22,Одиннадцатый,0.33188792528352234,0.47808764940239046,0.4253731343283582,0.0,0.3142857142857143,0.0,0.21428571428571427,0.45454545454545453,0.3717948717948718,0.47368421052631576,0.5333333333333333,0.37142857142857144,0.25,0.36666666666666664,0.2857142857142857
23,Flash,0.3619079386257505,0.3107569721115538,0.291044776119403,0.0,0.4,0.125,0.21428571428571427,0.2987012987012987,0.3076923076923077,0.3508771929824561,0.3,0.2571428571428571,0.125,0.13333333333333333,0.14285714285714285
24,Mr. Pibb,0.32188125416944635,0.3466135458167331,0.27611940298507465,0.038461538461538464,0.14285714285714285,0.0,0.21428571428571427,0.36363636363636365,0.24358974358974358,0.2631578947368421,0.3,0.22857142857142856,0.16666666666666666,0.3,0.23809523809523808
25,Аниморф,0.17178118745830556,0.07171314741035857,0.06716417910447761,0.0,0.05714285714285714,0.0,0.07142857142857142,0.08441558441558442,0.05128205128205128,0.05263157894736842,0.1,0.0,0.0,0.1,0.09523809523809523
26,Коннор,0.32188125416944635,0.3545816733067729,0.3358208955223881,0.07692307692307693,0.2,0.0,0.14285714285714285,0.33116883116883117,0.2692307692307692,0.38596491228070173,0.43333333333333335,0.2857142857142857,0.25,0.23333333333333334,0.23809523809523808
27,Кельтас,0.33188792528352246,0.199203187250996,0.15671641791044777,0.038461538461538464,0.14285714285714285,0.0,0.07142857142857142,0.2077922077922078,0.15384615384615385,0.07017543859649122,0.03333333333333333,0.22857142857142856,0.16666666666666666,0.23333333333333334,0.19047619047619047
28,Змей,0.4252835223482322,0.7410358565737052,0.7014925373134329,0.0,0.6,0.25,0.2857142857142857,0.7337662337662337,0.6666666666666666,0.7368421052631579,0.9666666666666667,0.5714285714285714,0.25,0.4,0.3333333333333333
29,Багряный,0.21180787191460979,0.08366533864541832,0.05223880597014925,0.0,0.02857142857142857,0.0,0.0,0.09090909090909091,0.05128205128205128,0.08771929824561403,0.06666666666666667,0.02857142857142857,0.0,0.06666666666666667,0.047619047619047616
30,Вольфрам,0.385256837891928,0.36254980079681276,0.3208955223880597,0.0,0.42857142857142855,0.0,0.5,0.35064935064935066,0.2948717948717949,0.3684210526315789,0.43333333333333335,0.2,0.16666666666666666,0.3333333333333333,0.14285714285714285
31,Fake,0.4919946631087392,0.450199203187251,0.40298507462686567,0.0,0.6,0.125,0.5,0.43506493506493504,0.3076923076923077,0.38596491228070173,0.5666666666666667,0.37142857142857144,0.20833333333333334,0.4,0.38095238095238093
32,D1Zzy,0.1884589726484323,0.01195219123505976,0.029850746268656716,0.0,0.0,0.0,0.0,0.01948051948051948,0.038461538461538464,0.0,0.0,0.02857142857142857,0.041666666666666664,0.0,0.0
33,Файна,0.1551034022681788,0.00796812749003984,0.022388059701492536,0.0,0.02857142857142857,0.0,0.07142857142857142,0.012987012987012988,0.02564102564102564,0.017543859649122806,0.03333333333333333,0.0,0.0,0.0,0.0
34,Доктор Ливси,0.1551034022681788,0.02390438247011952,0.04477611940298507,0.0,0.0,0.0,0.0,0.032467532467532464,0.05128205128205128,0.017543859649122806,0.03333333333333333,0.02857142857142857,0.041666666666666664,0.0,0.0
35,Адик,0.5253502334889927,0.8207171314741036,0.7388059701492538,0.0,0.42857142857142855,0.0,0.14285714285714285,0.8701298701298701,0.6282051282051282,0.7543859649122807,1.0,0.34285714285714286,0.25,0.6,0.6666666666666666
