,Name,Bonus,Games,Wins,MVP,First_blood,Last_word_3,Last_word_2,Citizen_games,Citizen_wins,Mafia_games,Mafia_wins,Sheriff_games,Sheriff_wins,Don_games,Don_wins
612,Аптечка,0.5,46.0,24.0,0.0,2.0,0.0,0.0,29.0,16.0,4.0,4.0,7.0,1.0,6.0,3.0
613,Лесник,0.0,14.0,8.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,3.0,2.0,1.0,1.0,1.0
614,Спрут,1.1,52.0,21.0,0.0,4.0,0.0,2.0,29.0,8.0,14.0,6.0,2.0,2.0,7.0,5.0
615,Патимейкер,-0.19999999999999996,66.0,32.0,0.0,5.0,0.0,1.0,36.0,16.0,19.0,13.0,8.0,3.0,3.0,0.0
616,Харви Спектр,0.95,43.0,23.0,0.0,5.0,0.0,3.0,23.0,10.0,10.0,6.0,8.0,5.0,2.0,2.0
617,Фунфырик,0.25,40.0,15.0,0.0,1.0,0.0,1.0,25.0,7.0,9.0,4.0,3.0,1.0,3.0,3.0
618,КОРИЦА,-1.0,26.0,12.0,0.0,4.0,0.0,3.0,20.0,9.0,3.0,1.0,1.0,1.0,2.0,1.0
619,Юлия,0.65,57.0,27.0,0.0,5.0,0.0,3.0,37.0,15.0,8.0,3.0,6.0,3.0,6.0,6.0
620,Бизнес-Архитектор,0.75,31.0,14.0,0.0,3.0,0.0,2.0,21.0,9.0,5.0,3.0,3.0,0.0,2.0,2.0
621,Карлсон,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
622,Эллен,0.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
623,Shtanislav,-0.5,8.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
624,Дон Долбило,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
625,Лиса Алиса,-1.05,27.0,17.0,0.0,2.0,0.0,1.0,14.0,8.0,5.0,3.0,3.0,2.0,5.0,4.0
626,Историк,-1.1,21.0,10.0,0.0,1.0,1.0,0.0,16.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0
627,Старец,0.2,13.0,5.0,0.0,2.0,0.0,0.0,9.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0
628,Вахтёр,0.0,9.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
629,Апохмел,0.3,8.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,1.0,0.0,2.0,2.0
630,Гуляш,7.6,36.0,24.0,4.0,4.0,0.0,2.0,20.0,15.0,11.0,5.0,2.0,1.0,3.0,3.0
631,5 элемент,2.1,59.0,33.0,1.0,2.0,0.0,0.0,36.0,20.0,11.0,4.0,4.0,2.0,8.0,7.0
632,White,8.200000000000001,141.0,87.0,1.0,15.0,0.0,4.0,90.0,53.0,27.0,17.0,13.0,10.0,11.0,7.0
633,Бульба,5.05,131.0,70.0,0.0,11.0,1.0,3.0,80.0,39.0,24.0,13.0,16.0,15.0,11.0,3.0
634,Chehov,5.45,69.0,38.0,0.0,14.0,1.0,10.0,46.0,29.0,11.0,4.0,8.0,2.0,4.0,3.0
635,Шан,0.85,47.0,27.0,0.0,2.0,0.0,0.0,25.0,16.0,9.0,5.0,7.0,4.0,6.0,2.0
636,Ренуар,3.95,155.0,79.0,0.0,13.0,0.0,1.0,95.0,45.0,35.0,21.0,15.0,8.0,10.0,5.0
637,Каренина,9.35,89.0,53.0,0.0,8.0,3.0,2.0,56.0,36.0,15.0,8.0,7.0,5.0,11.0,4.0
638,Scarlett,1.6,69.0,32.0,0.0,4.0,0.0,0.0,39.0,20.0,15.0,6.0,10.0,4.0,5.0,2.0
639,Scorpion,0.5,78.0,38.0,0.0,2.0,0.0,0.0,43.0,21.0,19.0,10.0,6.0,4.0,10.0,3.0
640,Шанель,5.800000000000001,67.0,39.0,1.0,6.0,0.0,2.0,40.0,25.0,17.0,9.0,4.0,2.0,6.0,3.0
641,Larsson,1.9,88.0,39.0,0.0,5.0,0.0,2.0,50.0,25.0,21.0,8.0,6.0,2.0,11.0,4.0
642,Бородач,3.65,148.0,68.0,1.0,15.0,0.0,2.0,87.0,44.0,36.0,12.0,15.0,4.0,10.0,8.0
643,Мирная,3.75,159.0,68.0,1.0,14.0,0.0,4.0,91.0,44.0,29.0,9.0,18.0,7.0,21.0,8.0
644,Аватарка,4.5,24.0,14.0,0.0,10.0,8.0,0.0,17.0,8.0,5.0,4.0,0.0,0.0,2.0,2.0
645,39K,1.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0
646,Менху,1.4,38.0,27.0,0.0,3.0,0.0,3.0,23.0,16.0,10.0,8.0,5.0,3.0,0.0,0.0
647,Логика,0.8,20.0,10.0,0.0,1.0,0.0,0.0,11.0,7.0,4.0,1.0,3.0,0.0,2.0,2.0
648,Sahara,3.1500000000000004,49.0,23.0,2.0,5.0,0.0,2.0,25.0,9.0,11.0,7.0,4.0,1.0,9.0,6.0
649,Римский,0.25,71.0,42.0,0.0,7.0,0.0,1.0,45.0,29.0,13.0,9.0,9.0,2.0,4.0,2.0
650,Adelin,1.25,66.0,25.0,0.0,8.0,0.0,5.0,39.0,13.0,15.0,6.0,7.0,5.0,5.0,1.0
651,Tokio,0.30000000000000004,32.0,10.0,0.0,5.0,0.0,0.0,19.0,6.0,4.0,2.0,6.0,2.0,3.0,0.0
652,Felix,0.7000000000000001,46.0,16.0,0.0,4.0,0.0,0.0,25.0,8.0,12.0,6.0,5.0,2.0,4.0,0.0
653,Дядя Стёпа,0.3,49.0,32.0,0.0,3.0,0.0,0.0,27.0,17.0,10.0,8.0,9.0,4.0,3.0,3.0
654,Ромашка,1.8,101.0,55.0,0.0,11.0,0.0,2.0,65.0,34.0,15.0,8.0,5.0,2.0,16.0,11.0
655,Diena,1.4000000000000001,57.0,26.0,1.0,4.0,0.0,0.0,35.0,15.0,11.0,6.0,5.0,1.0,6.0,4.0
656,Рузанна,0.04999999999999999,77.0,41.0,0.0,3.0,0.0,1.0,40.0,19.0,14.0,12.0,11.0,4.0,12.0,6.0
657,Santa Claus,0.5,11.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,2.0,1.0,1.0,1.0,0.0
658,AX,0.1,9.0,5.0,0.0,2.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0
659,Дилер,0.2,7.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0
660,Тишка,0.0,5.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
661,Мальвина,0.3,10.0,3.0,0.0,1.0,0.0,0.0,5.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0
662,Ирен,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0
663,Eddy,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,МЕЛ,0.0,13.0,5.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,0.0,5.0,1.0,1.0,1.0
665,Райвэна,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
666,Медведь,0.4,9.0,7.0,0.0,2.0,1.0,0.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
667,Post,0.2,8.0,4.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0
668,Tin,0.0,5.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
669,Хромосом,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,Zayin,-0.5,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,Танцор,0.8,26.0,15.0,0.0,4.0,0.0,2.0,16.0,7.0,4.0,3.0,3.0,2.0,3.0,3.0
672,LoLo,-0.2,22.0,13.0,0.0,2.0,0.0,0.0,10.0,6.0,6.0,4.0,3.0,0.0,3.0,3.0
673,Бэст,1.1,23.0,10.0,0.0,3.0,0.0,0.0,11.0,3.0,6.0,5.0,3.0,0.0,3.0,2.0
674,Дона,0.8,20.0,9.0,0.0,4.0,0.0,0.0,10.0,4.0,4.0,2.0,5.0,2.0,1.0,1.0
675,kartman,0.3,24.0,10.0,0.0,2.0,0.0,0.0,11.0,4.0,7.0,4.0,2.0,0.0,4.0,2.0
676,Rossonero,0.6,22.0,8.0,0.0,4.0,0.0,0.0,13.0,2.0,6.0,5.0,2.0,0.0,1.0,1.0
677,Звёздный Лорд,-0.3,27.0,10.0,0.0,0.0,0.0,0.0,16.0,4.0,6.0,4.0,2.0,1.0,3.0,1.0
678,benzak,0.75,22.0,7.0,0.0,2.0,0.0,1.0,15.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0
679,Розарио Агро,0.4,23.0,7.0,0.0,1.0,0.0,0.0,15.0,4.0,5.0,3.0,2.0,0.0,1.0,0.0
680,Товарищ Кондотьер,0.45,20.0,5.0,0.0,1.0,0.0,1.0,13.0,1.0,4.0,2.0,1.0,0.0,2.0,2.0
681,Прага,0.2,18.0,11.0,0.0,1.0,0.0,0.0,6.0,3.0,5.0,5.0,2.0,0.0,5.0,3.0
682,Дизель,0.0,11.0,7.0,0.0,2.0,0.0,0.0,7.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0
683,Новичок,0.0,12.0,7.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
684,Prada,0.3,12.0,6.0,0.0,0.0,0.0,0.0,5.0,2.0,5.0,3.0,1.0,0.0,1.0,1.0
685,Karma,0.2,12.0,6.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0
686,Пенётр Плевин,1.1,13.0,5.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0
687,Мадре,0.0,10.0,4.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,1.0,0.0,0.0,1.0,0.0
688,Юдин,0.0,10.0,3.0,0.0,3.0,0.0,0.0,6.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0
689,Испанка,0.5,8.0,7.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0
690,Алекс,0.0,8.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,2.0
691,Archibald,0.25,5.0,3.0,0.0,1.0,0.0,1.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
692,Мим,0.2,5.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0
693,Ясно,0.4,6.0,3.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0
694,Гордей,0.0,9.0,5.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0
695,Molchan,-0.1,8.0,4.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0
696,Kashir,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
697,Хокни,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
698,Кин,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
699,Базилевс,0.3,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
700,Вячеслав,0.0,5.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0
701,Бариста,0.45,7.0,2.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
702,James Dean,0.55,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
703,Милена,0.0,9.0,3.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,1.0,2.0,0.0
704,Стю,0.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
705,Krafter,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
706,Наташа,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
707,Пани Марыся Кшиштовна Жбок,0.0,7.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
708,Старушка,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
709,Бордо,3.4,69.0,29.0,0.0,3.0,0.0,1.0,40.0,14.0,12.0,5.0,9.0,5.0,8.0,5.0
710,Шкода,0.7,34.0,18.0,0.0,3.0,1.0,0.0,26.0,14.0,4.0,2.0,1.0,1.0,3.0,1.0
711,Мадонна,3.7,31.0,17.0,0.0,1.0,0.0,0.0,17.0,8.0,6.0,4.0,4.0,2.0,4.0,3.0
712,Стетхем,0.0,4.0,4.0,0.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
713,Дуд,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
714,Lisa,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
715,Big boss,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
716,Натурал,0.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0
717,Троцкий,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
718,Neo,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
719,Чех,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
720,Matthew,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
721,Гунилла,4.35,59.0,39.0,15.0,6.0,0.0,1.0,31.0,20.0,17.0,11.0,4.0,2.0,7.0,6.0
722,POISON,2.45,53.0,27.0,7.0,4.0,0.0,3.0,31.0,15.0,10.0,5.0,6.0,5.0,6.0,2.0
723,Вещий,3.0,46.0,21.0,7.0,6.0,0.0,2.0,29.0,12.0,7.0,3.0,5.0,3.0,5.0,3.0
724,Lord_Bart,1.3,47.0,23.0,2.0,6.0,1.0,2.0,25.0,12.0,15.0,7.0,5.0,3.0,2.0,1.0
725,Raffinad,2.95,48.0,19.0,9.0,2.0,0.0,1.0,26.0,9.0,12.0,5.0,3.0,2.0,7.0,3.0
726,Turbo,1.45,40.0,23.0,4.0,6.0,0.0,1.0,18.0,10.0,12.0,8.0,5.0,3.0,5.0,2.0
727,МАРИО,1.1,34.0,19.0,5.0,1.0,0.0,0.0,19.0,9.0,8.0,4.0,4.0,3.0,3.0,3.0
728,Ганнибал,-0.5,31.0,15.0,1.0,2.0,0.0,0.0,23.0,14.0,4.0,1.0,4.0,0.0,0.0,0.0
729,Пикитан,0.2,29.0,8.0,1.0,0.0,0.0,0.0,15.0,6.0,4.0,1.0,4.0,1.0,6.0,0.0
730,Пластелин,0.3,7.0,5.0,1.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0
731,Какой-то парень,0.0,11.0,7.0,0.0,0.0,0.0,0.0,7.0,3.0,3.0,3.0,0.0,0.0,1.0,1.0
732,Duncan MacLeod,-0.2,16.0,10.0,1.0,2.0,0.0,0.0,11.0,7.0,4.0,2.0,0.0,0.0,1.0,1.0
733,Феникс,1.5,18.0,5.0,4.0,1.0,0.0,0.0,12.0,3.0,3.0,0.0,2.0,1.0,1.0,1.0
734,Rafael,0.5,11.0,6.0,2.0,2.0,0.0,0.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0
735,Незлая,0.2,10.0,5.0,1.0,0.0,0.0,0.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,0.0
736,Биби,0.4,17.0,9.0,0.0,2.0,1.0,0.0,11.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0
737,Губернатор,0.7,12.0,6.0,1.0,3.0,0.0,2.0,9.0,4.0,2.0,2.0,1.0,0.0,0.0,0.0
738,Борода,0.5,26.0,11.0,1.0,4.0,0.0,0.0,19.0,8.0,2.0,1.0,4.0,1.0,1.0,1.0
739,Стелла,0.0,7.0,3.0,0.0,1.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
740,Недобрый,0.5,14.0,4.0,0.0,2.0,0.0,2.0,10.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0
741,Пелагея,-1.0,13.0,5.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0
742,Джон,0.0,24.0,5.0,0.0,0.0,0.0,0.0,15.0,4.0,5.0,0.0,2.0,1.0,2.0,0.0
743,Inna,0.0,5.0,5.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
744,seeing,0.0,4.0,3.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
745,Кармелла,0.0,4.0,3.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
746,SouljaBoy,0.3,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0
747,Мягкий,0.3,5.0,3.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
748,Арсенал,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
749,GeneVa,0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
750,Петросян,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
751,Mr. Fun,0.25,4.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
752,Мистикор,-1.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
753,Mark,0.2,4.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
754,ВИТО,-0.4,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
755,Morty,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
756,Goldie,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0
757,11,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
758,Дерзкий,0.2,5.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
759,Little Secret,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
760,Bafra,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,Левиафан,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,Oili,-0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
763,Ведьмак,10.5,47.0,27.0,12.0,5.0,1.0,3.0,23.0,17.0,10.0,5.0,10.0,2.0,4.0,3.0
764,Клео,5.25,65.0,39.0,6.0,7.0,0.0,4.0,43.0,24.0,11.0,8.0,8.0,5.0,3.0,2.0
765,Майкл,7.5,49.0,24.0,10.0,6.0,0.0,0.0,35.0,16.0,8.0,5.0,2.0,1.0,4.0,2.0
766,Агностик,1.5,58.0,30.0,3.0,2.0,0.0,0.0,35.0,16.0,15.0,7.0,5.0,5.0,3.0,2.0
767,Иллюзионист,3.0,44.0,20.0,3.0,2.0,0.0,0.0,24.0,9.0,7.0,3.0,7.0,4.0,6.0,4.0
768,Верже,2.25,45.0,18.0,2.0,5.0,0.0,1.0,22.0,10.0,14.0,6.0,4.0,1.0,5.0,1.0
769,Сварщик,3.75,34.0,16.0,4.0,2.0,0.0,1.0,24.0,10.0,2.0,1.0,3.0,2.0,5.0,3.0
770,Политрук,1.4,45.0,23.0,1.0,2.0,0.0,0.0,32.0,16.0,8.0,5.0,2.0,1.0,3.0,1.0
771,Бастинда,2.5,32.0,12.0,3.0,2.0,0.0,0.0,19.0,7.0,7.0,2.0,3.0,1.0,3.0,2.0
772,Граф,1.25,21.0,13.0,2.0,3.0,0.0,1.0,11.0,7.0,6.0,3.0,0.0,0.0,4.0,3.0
773,Мирный житель,1.75,20.0,11.0,2.0,2.0,0.0,1.0,8.0,3.0,5.0,3.0,2.0,2.0,5.0,3.0
774,Регис,0.0,21.0,10.0,0.0,2.0,0.0,0.0,12.0,5.0,6.0,4.0,0.0,0.0,3.0,1.0
775,Кса,0.0,25.0,11.0,0.0,2.0,0.0,0.0,17.0,9.0,4.0,2.0,2.0,0.0,2.0,0.0
776,Катейка,1.75,28.0,11.0,2.0,2.0,0.0,1.0,18.0,6.0,4.0,1.0,2.0,1.0,4.0,3.0
777,Абадон,0.25,24.0,9.0,0.0,3.0,0.0,1.0,17.0,7.0,3.0,1.0,1.0,0.0,3.0,1.0
778,Море,1.75,11.0,9.0,2.0,1.0,0.0,1.0,8.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0
779,Хавер,0.0,18.0,11.0,0.0,2.0,0.0,0.0,14.0,7.0,2.0,2.0,1.0,1.0,1.0,1.0
780,Нюша,0.0,13.0,7.0,0.0,1.0,0.0,0.0,3.0,1.0,8.0,5.0,1.0,1.0,1.0,0.0
781,Солнышко,0.5,12.0,7.0,1.0,1.0,0.0,0.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0
782,Одессит,2.0,19.0,10.0,2.0,0.0,0.0,0.0,10.0,5.0,2.0,2.0,2.0,1.0,5.0,2.0
783,Lady Mary,1.75,12.0,6.0,2.0,2.0,0.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0
784,Милана,0.75,17.0,9.0,1.0,1.0,0.0,1.0,6.0,3.0,5.0,3.0,2.0,2.0,4.0,1.0
785,Мончестер,1.0,17.0,8.0,1.0,2.0,0.0,0.0,9.0,3.0,4.0,3.0,1.0,0.0,3.0,2.0
786,Зиш,1.25,13.0,6.0,1.0,2.0,0.0,1.0,6.0,4.0,2.0,1.0,4.0,0.0,1.0,1.0
787,Шура,1.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0
788,Мирабель,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
789,Форест,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
790,Злая Фея,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
791,Проша,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
792,Каори,3.0,9.0,6.0,3.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0
793,Бонус,0.0,9.0,7.0,0.0,1.0,0.0,0.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0
794,Метрим,0.0,4.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
795,Фотограф,0.25,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
796,Скорпион,1.0,5.0,3.0,2.0,2.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
797,Ист,0.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
798,Мухамед Али,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
799,Ахи,1.0,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
800,Анвар,0.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0
801,петелька,0.0,5.0,3.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0
802,Седой,0.25,4.0,2.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
803,Ксихапатка,0.0,4.0,2.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
804,Ткемали,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
805,Фишер,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
806,Мема,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
807,Дзюд,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
808,тенс,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
809,Рекламист,0.75,9.0,4.0,1.0,2.0,0.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0
810,Юша,0.0,5.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
811,Резидент,1.0,4.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
812,Огонек,0.0,6.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0
813,Морено,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
814,Ляля,0.5,4.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
815,Шипуцник,0.5,4.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
816,Гарзен,0.0,7.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0
